00
E878|724
437|573
453|599
787|530
250.01|845
250.02|753
38|285
410|396
496|70
250.51|614
250.81|730
250|319
250|443
789|250
250.4|403
136|428
196|211
304|781
250.01|512
569|428
620|278
410|493
189|250.01
285|E880
466|250.5
585|588
733|250.8
403|284
681|917
292|250.93
515|396
V15|305
465|V15
424|309
433|368
162|518
780|433
518|410
295|250.8
250.42|250.6
599|715
285|211
626|625
272|787
840|250
426|V45
V65|278
307|438
599|197
560|E885
413|782
250.92|285
493|424
599|299
70|304
785|250.8
286|427
831|920
276|593
913|401
250|332
492|305
278|278
287|403
682|278
781|250.02
533|250
54|250
276|V12
112|272
518|E938
250.02|425
303|300
263|287
560|305
788|41
411|577
162|216
998|276
536|535
799|780
38|578
396|402
486|416
272|311
727|285
462|401
493|244
411|998
404|285
198|250.02
518|303
780|710
518|414
282|288
382|593
428|135
515|403
413|552
425|530
531|535
276|250.03
285|736
276|E938
578|428
355|924
285|272
411|759
276|592
303|V62
403|250.5
424|342
411|585
458|250.42
428|E888
584|434
707|892
585|491
250.8|414
300|319
682|440
790|250.4
250.03|535
182|414
E934|486
428|535
496|E878
401|242
584|242
424|280
730|731
280|E947
276|995
614|250
250.13|787
567|153
535|569
574|496
285|713
411|410
799|250.02
250.8|272
348|414
682|287
250.51|403
250.7|730
70|585
682|35
787|787
799|7
728|348
427|459
250.02|707
427|300
255|253
785|518
295|V58
425|585
493|203
401|V18
276|348
244|490
287|414
404|244
250.02|575
567|569
112|611
V18|V17
719|V54
599|E930
250|268
331|414
286|296
135|428
E935|456
V85|412
881|250
340|496
425|403
482|494
728|599
E933|197
250.03|244
787|715
576|427
401|V15
585|293
250.81|646
401|290
444|511
402|496
599|593
250.6|70
599|E888
998|411
799|112
507|496
292|590
250.8|V58
496|342
444|427
255|255
354|355
8|285
719|427
571|427
997|282
331|518
396|518
562|285
250.02|824
578|682
410|250.82
410|496
682|V58
250.02|300
277|250.03
331|710
285|752
V15|V15
995|599
578|276
496|188
599|242
411|404
250.01|404
584|575
276|543
786|780
285|411
401|696
250|346
560|294
250.53|424
154|250
786|V45
850|511
V45|593
999|682
250.03|780
V15|112
425|239
642|250.01
V12|357
250.7|785
998|E878
278|V85
997|780
?|703
958|730
577|250.12
553|278
427|787
332|427
202|204
410|426
780|733
491|527
305|577
571|70
427|V45
788|496
535|562
617|250.01
276|8
288|401
428|280
V15|742
599|786
780|402
V45|410
584|425
285|281
203|E947
401|348
723|250.1
458|276
537|511
250.6|427
583|581
413|443
295|335
403|518
280|250.6
562|486
414|288
162|250
V58|345
250.02|348
425|396
428|V12
453|585
733|288
486|799
788|598
707|344
263|428
780|348
402|425
780|425
486|995
250|877
820|403
413|V42
710|715
V85|327
280|707
516|250.02
447|250
359|?
250|477
V85|493
425|250.01
465|250
250.6|586
250.01|307
711|41
276|337
38|250.4
250.6|530
349|723
415|599
305|287
338|780
996|444
112|250.6
276|250.83
276|414
496|311
424|266
428|998
294|397
564|276
998|401
707|357
V42|707
682|305
585|162
250|338
465|401
342|787
416|428
E935|197
258|255
340|492
428|506
785|560
250.02|429
435|285
786|518
808|414
536|263
780|530
112|250
295|799
560|496
493|V58
486|574
599|317
799|327
V45|530
574|569
599|591
250.02|411
276|443
496|721
780|416
427|410
162|786
285|412
584|521
518|466
250.8|250.6
295|296
276|293
331|781
428|807
285|812
906|351
79|250.4
198|185
599|799
511|788
486|682
466|493
276|284
731|707
808|428
444|443
282|244
742|427
250.8|303
296|401
585|250.8
786|E944
416|396
428|726
197|438
493|411
491|793
288|780
491|756
599|250.42
250|458
440|730
276|V65
997|428
V42|250
362|250
250.52|250.6
733|722
707|295
250.51|278
723|782
512|496
305|786
496|512
287|473
786|V15
788|781
V70|276
714|729
781|781
250.02|434
411|244
428|263
584|293
584|V45
780|E944
433|782
314|301
8|456
396|287
250.02|433
402|414
910|916
427|327
411|204
41|453
599|189
250.11|305
250.82|782
287|571
368|784
710|736
535|250.6
250|V43
491|840
451|V42
280|780
303|287
424|997
250.02|277
284|276
250.22|276
455|280
426|70
342|250.6
575|599
812|E849
737|414
289|780
250.03|?
490|?
280|614
411|V58
794|250
788|790
585|250.01
459|695
429|428
535|535
280|569
820|427
198|599
287|244
599|592
162|852
276|332
38|197
410|276
300|290
998|724
453|584
790|E934
736|276
V45|300
491|255
42|78
205|276
403|293
558|333
585|303
404|707
53|276
560|41
276|V42
433|507
584|507
727|727
291|250.2
288|197
413|493
996|414
?|428
569|568
242|435
564|E947
198|250.82
301|780
996|405
290|250
518|434
585|250.02
537|710
276|527
V70|496
462|714
746|285
780|275
796|250
575|555
298|250
E935|276
V18|?
425|425
780|V58
V58|382
250|571
V57|V54
784|780
578|280
590|V58
V12|272
786|338
997|807
414|440
759|401
576|157
344|401
185|250
403|583
787|873
196|997
410|E885
998|?
403|E879
276|V45
359|733
496|807
344|E928
197|787
997|250.02
682|585
250.52|285
780|562
250.41|583
784|342
401|294
E884|401
428|916
396|331
397|427
573|250.01
458|558
V17|786
780|287
584|456
707|272
250.02|V10
242|54
250.02|E932
250.41|599
591|567
413|593
486|648
250|274
205|997
595|250.5
486|V45
396|433
V58|V58
294|290
250|266
560|272
707|286
493|530
599|729
958|250.01
250|383
707|996
807|414
530|574
40|707
250.82|427
427|41
585|285
578|443
707|533
250.01|608
41|465
591|584
518|593
250.03|492
197|V66
8|787
153|492
348|411
438|287
585|404
574|38
411|820
585|412
372|724
162|357
430|340
250|659
250.01|331
707|327
423|413
E888|276
250.5|250.01
94|285
250.03|707
466|79
710|424
518|263
781|E947
196|162
250.02|564
493|780
250.02|396
581|250.52
571|425
441|411
250.03|496
756|276
425|786
682|790
250.6|917
41|331
331|780
8|496
155|E947
424|486
250.6|V12
491|250.41
592|599
250.03|652
V45|285
578|250.02
515|500
403|562
410|272
568|575
?|493
786|250.6
997|491
599|296
290|276
584|482
285|E878
493|515
272|428
238|238
397|428
860|285
433|403
344|250
403|250.03
V42|250.53
426|558
250.11|403
518|250.12
491|162
560|787
711|250.03
250.12|578
511|933
724|727
414|562
574|412
799|599
276|726
707|305
296|V09
614|285
162|331
428|607
996|552
585|578
250.13|278
510|250.6
250.02|784
301|301
276|715
413|V10
571|V08
780|199
410|823
E849|E966
135|250.6
593|V42
518|577
780|403
280|V54
305|244
515|401
428|162
293|294
V42|780
707|695
V58|278
250|E932
250|704
189|584
250.01|793
295|728
410|585
758|216
304|738
272|564
518|799
401|V17
493|442
466|276
428|70
276|555
427|717
440|276
481|250.13
153|V10
112|756
728|401
786|486
491|707
410|402
41|211
584|404
782|414
786|584
112|278
560|151
420|555
250.92|V15
780|596
290|596
486|281
413|263
427|295
402|V45
486|519
217|401
250.82|414
738|305
562|578
289|724
250.42|593
202|458
401|440
560|788
310|401
428|286
593|331
V10|250.6
425|53
626|250
790|358
295|491
189|263
250.01|451
401|441
411|429
413|438
435|386
295|285
250.02|511
511|414
531|492
787|403
428|356
327|401
V42|425
481|276
496|197
198|496
403|304
E878|414
250|41
305|V15
428|482
E818|278
250.6|729
415|312
440|599
591|599
250.01|280
426|458
285|781
250|110
V63|496
428|531
295|788
492|410
E885|496
250.13|112
493|799
153|250
805|276
303|250.8
729|780
250|228
443|401
707|296
727|250
426|411
496|585
560|518
511|535
421|996
414|724
434|401
278|785
707|250.81
780|413
276|V11
285|458
V63|276
285|440
250|174
516|414
250.11|250.51
511|199
785|250
250.02|204
789|276
491|790
567|250.41
136|311
197|426
403|396
434|599
705|401
V85|401
303|577
789|403
250.01|255
577|112
189|591
492|250
424|286
728|305
411|562
518|478
574|737
303|535
413|786
496|719
518|998
V42|284
682|704
491|424
585|250.41
250|535
574|576
482|458
135|250
486|277
996|250.4
591|590
516|429
781|820
782|401
707|250.03
724|787
V45|V58
438|V85
780|435
736|250
466|250.02
250.6|428
38|410
599|562
722|585
416|780
482|799
280|518
444|958
427|731
415|263
572|287
682|154
278|627
599|?
402|272
486|250.4
788|E885
263|250.02
E934|V10
204|285
591|596
414|250.92
299|250.1
276|805
V10|V43
411|282
413|492
250.6|414
730|728
780|591
799|496
416|327
642|648
493|250.03
491|599
250|131
E849|401
250.93|490
707|V58
536|250.41
250.6|250.7
V43|138
203|288
401|266
428|250.1
443|250.6
250.53|287
276|590
70|276
E884|285
331|V58
276|781
435|437
491|V46
780|250.92
300|414
707|715
496|193
599|E932
348|867
648|250.92
112|112
581|V58
242|250
305|491
401|185
426|599
515|115
250|V23
38|780
427|512
780|290
511|272
276|783
493|250.01
577|428
250.11|558
V10|305
781|V45
304|682
579|250
276|117
V62|309
250.02|536
403|V10
571|250.02
496|564
276|437
486|722
V12|412
453|453
204|403
413|571
440|?
453|427
458|293
568|553
730|453
453|276
486|998
304|996
786|162
318|250.01
425|998
331|250.6
285|491
285|836
276|283
255|250.8
304|276
998|414
250.02|723
278|V10
584|284
850|920
204|428
433|250
577|780
V12|250
873|E888
250.02|403
727|401
496|596
250.1|342
283|250.02
780|250.7
681|401
574|571
250.6|E812
250|459
428|340
573|276
250.03|287
733|726
276|813
496|787
557|518
427|511
286|472
V63|401
585|453
574|424
V45|414
496|569
250.01|883
311|244
428|295
250.01|664
496|756
276|455
433|784
277|117
250.02|716
413|295
V45|250.8
446|790
496|560
730|276
205|682
285|453
493|285
403|292
38|276
444|787
305|291
413|595
413|411
682|250.01
595|276
V49|294
728|496
250.81|707
250.02|443
518|486
435|276
493|721
585|278
424|425
345|530
427|714
585|530
428|560
289|458
8|780
292|E939
411|426
?|591
491|564
276|991
403|282
426|593
342|433
682|581
491|250.92
E880|427
998|996
512|427
428|928
440|401
560|511
577|733
196|533
276|242
682|94
295|E888
V10|428
428|595
414|404
850|584
70|386
599|487
413|403
486|275
427|397
397|414
410|486
305|799
202|250
288|E933
998|680
344|414
682|424
437|250
414|403
414|584
783|794
786|402
599|198
567|584
707|275
404|780
571|403
491|473
438|290
780|327
486|287
453|250
272|278
250|437
295|174
E950|E950
424|278
276|512
276|E941
280|531
41|996
562|583
425|909
715|414
578|8
733|94
575|787
782|786
112|437
780|782
443|414
787|V64
560|459
496|218
413|440
428|789
714|278
723|780
789|491
397|511
584|590
429|401
996|607
276|280
276|343
733|332
456|280
786|794
204|250
250.02|715
250.02|787
426|997
V46|414
250.03|664
577|595
276|742
425|305
511|396
425|459
780|453
596|428
491|V10
285|300
453|401
583|?
788|618
411|250.51
707|578
153|599
250.6|280
202|E933
414|599
250.6|295
682|250.41
299|493
286|250.02
784|E942
250.11|287
340|401
285|698
681|727
276|340
516|515
162|414
805|403
426|414
359|401
V43|E885
486|788
747|250
403|786
599|250.03
300|785
786|698
577|518
412|780
414|600
611|250
682|892
496|802
250.6|682
280|211
486|250.11
438|784
577|427
756|346
250.6|403
428|250.7
41|244
250.6|285
634|244
496|282
785|331
514|425
294|225
284|250.01
357|794
585|714
280|332
V58|V15
575|288
250.02|531
433|786
729|729
300|250.6
493|295
285|V12
441|V45
426|425
583|276
295|805
357|250.6
647|V25
401|593
492|599
576|295
413|398
305|532
414|781
493|492
304|250
285|780
427|242
285|459
723|729
496|263
250.03|519
250.11|272
250.82|433
535|531
593|591
250.8|496
491|511
250.83|V42
42|202
560|250.6
496|515
285|574
292|276
335|401
584|304
780|250.03
511|438
493|402
584|V85
584|282
394|401
905|?
784|388
599|250.6
519|401
437|V12
784|250.6
E849|250
428|79
112|401
411|584
E816|E849
599|301
492|250.01
486|426
416|250
424|426
414|278
428|433
203|401
512|413
511|250.4
716|310
303|584
288|196
140|787
617|250
783|738
42|427
250.92|427
496|782
780|493
250.41|585
607|733
427|E950
574|530
V10|401
517|493
721|780
453|444
486|250.6
27|883
648|649
518|196
682|262
V85|285
486|303
295|112
276|729
198|250.01
397|272
507|250.01
280|585
785|276
197|511
493|403
135|786
38|250.41
706|250
38|451
781|780
496|V15
599|410
444|V15
314|250
496|842
345|250
807|861
250|600
416|285
427|V15
682|285
747|428
112|466
157|496
458|428
555|250
428|507
294|250.02
276|261
456|303
456|250
808|138
680|276
425|586
969|E950
820|250.01
562|569
112|707
290|428
584|250.7
153|250.02
250.8|417
414|287
599|E944
433|250.02
304|723
305|427
244|782
424|250.01
276|358
482|250.02
218|626
530|250.51
575|568
850|599
413|331
789|569
584|786
198|790
272|305
411|560
780|518
511|716
717|719
250|354
493|464
8|250.93
382|351
451|278
282|413
394|305
584|782
154|284
250.52|250.42
V85|535
250.2|276
70|8
787|272
558|722
280|285
425|515
780|995
496|296
998|E870
354|493
278|614
682|356
682|250.42
572|284
410|294
599|V12
577|584
995|995
434|443
425|402
285|455
682|997
486|290
585|553
410|411
305|530
285|720
726|274
428|294
998|707
496|250.92
952|344
365|250
357|729
427|785
153|594
403|V42
423|414
276|413
250|440
V15|401
250|785
598|285
707|416
260|41
560|560
427|284
202|447
425|286
701|250
355|250
340|263
535|786
844|250
278|346
286|518
305|284
197|724
780|907
250.01|402
305|285
682|E878
337|458
682|567
599|695
280|625
607|412
285|E884
250.02|562
250.6|945
442|V45
196|285
197|296
794|716
721|433
473|250.4
297|298
584|250.43
850|486
458|427
276|569
295|41
425|569
348|253
428|788
996|730
401|V43
492|997
250.02|112
E918|250
507|287
292|427
346|780
410|788
560|562
250.92|288
789|424
578|496
V42|491
780|784
E935|250.4
424|568
518|530
E870|401
410|424
V43|715
348|331
682|404
850|780
278|?
569|274
759|473
492|276
357|338
331|41
401|782
250|294
185|441
411|V85
725|250
135|517
327|786
707|70
286|250
413|721
491|715
285|585
710|112
250.43|581
511|250.6
292|304
611|610
591|493
433|342
707|285
197|250.01
250.02|295
250.01|658
799|244
V45|278
584|250.21
496|444
250.8|54
250.6|713
250|698
648|646
196|599
432|250.5
415|518
604|276
537|682
571|287
280|558
585|396
799|428
496|227
682|250.8
998|736
276|511
707|41
291|780
276|560
519|305
733|568
496|405
791|41
493|787
286|305
280|E888
428|211
162|515
711|599
780|362
250|625
465|276
530|535
511|518
599|345
285|287
427|311
434|428
437|438
567|276
427|558
276|998
997|E878
278|428
38|585
996|452
780|729
276|E944
456|70
155|250
585|338
202|425
453|428
780|521
737|250
780|426
424|396
250.81|401
585|280
250.8|730
557|562
738|560
155|197
518|590
593|726
428|331
435|491
403|416
599|600
710|70
250.8|404
250.6|282
V72|427
250.02|805
496|280
486|V46
157|518
287|455
396|250.6
398|397
38|41
733|401
307|306
571|295
250.02|437
692|253
250.82|496
486|577
424|518
250.6|V42
V85|786
396|585
625|618
428|434
537|276
496|722
250.01|332
585|405
715|428
250|355
486|402
250.02|135
345|996
595|715
V57|250
250.92|244
424|562
250.6|250.41
785|402
584|189
V42|536
287|570
401|733
189|723
242|681
250.01|682
459|427
578|285
263|154
250.42|276
413|425
428|593
250.02|301
296|411
871|401
995|682
585|425
416|402
491|413
599|250.01
786|599
427|530
710|786
293|780
E888|272
250.01|577
284|599
933|787
730|V85
717|717
250.01|558
250.11|511
398|402
415|584
493|727
591|276
729|433
250.02|729
276|250.4
434|585
346|424
577|250.01
309|412
453|511
295|425
680|288
V58|E932
272|493
451|401
707|201
786|427
424|435
550|244
V66|250.02
294|428
682|244
263|265
571|780
V58|522
780|611
788|738
275|401
782|593
250.02|781
493|250.8
428|792
218|625
403|135
E885|V45
496|733
437|403
403|958
425|294
496|250.42
437|433
42|585
707|493
584|998
444|707
204|585
278|250.52
428|729
710|V17
584|433
496|183
V15|278
578|211
251|780
250|366
411|787
627|752
280|E932
263|294
211|414
205|427
424|253
998|493
154|428
255|276
441|496
E934|280
250.12|496
511|285
682|250.5
799|788
453|820
250.81|731
923|570
250.02|473
413|584
V16|250
808|585
493|V54
535|303
496|781
291|724
707|713
296|V62
427|223
305|70
287|70
537|250.13
41|250.03
292|333
250.8|458
420|411
250.02|660
354|250
V12|414
8|362
719|401
292|404
404|496
789|303
493|490
996|719
750|411
487|250.42
250|441
286|283
8|250.6
578|535
272|585
453|53
196|185
427|V10
623|623
787|E931
515|112
250.82|428
428|E849
300|271
276|131
496|8
250.13|250.6
250.82|413
707|729
626|401
550|V49
V45|425
789|568
276|290
250|429
780|135
428|997
150|433
316|692
401|396
413|536
530|562
824|E881
584|424
486|357
466|E849
574|995
465|250.8
427|435
440|429
413|511
E880|E849
493|301
989|278
E812|786
571|250.01
780|873
511|244
427|185
996|996
411|189
518|458
425|584
440|585
250.6|278
784|?
359|276
585|110
599|794
204|54
280|807
280|747
458|250.6
682|250.51
295|345
493|250.92
719|272
789|456
280|584
362|401
571|414
198|428
276|79
569|411
34|918
426|276
276|444
272|250.5
598|493
272|V43
348|427
616|218
729|458
428|?
424|244
728|584
402|250.02
428|250.42
881|E885
285|461
920|814
710|714
280|250.8
250.02|359
V42|272
491|780
493|8
713|682
491|810
571|486
482|428
584|197
214|250
578|446
281|890
780|346
780|288
446|250
512|V10
8|585
250.01|344
263|280
38|263
789|535
276|574
789|286
427|211
599|507
314|?
428|288
438|781
E932|780
V62|401
396|493
495|428
682|304
780|584
153|493
198|401
294|414
250.02|892
425|V65
348|E853
250|112
276|426
403|787
584|266
41|428
682|447
204|997
54|V15
304|401
492|512
532|280
590|280
276|558
573|401
401|721
427|368
584|588
741|276
41|553
453|799
550|311
704|?
250.6|250.42
577|562
297|401
491|305
584|780
250.4|285
441|427
250.8|E932
558|558
465|285
490|428
578|584
794|?
682|263
530|780
358|250.6
998|E849
707|454
202|511
996|595
584|730
287|788
305|953
E890|E849
403|789
V12|496
592|250.01
402|599
590|250
496|710
337|428
486|282
276|487
255|301
751|401
496|354
250.81|8
492|799
424|461
490|784
250.02|V66
411|482
41|443
599|453
781|715
250.41|427
715|424
250.5|272
599|250.52
V42|785
596|585
428|722
425|303
301|915
682|916
53|250.6
292|414
491|244
786|305
284|202
250.01|383
38|348
424|584
426|794
780|340
401|70
428|648
427|569
263|493
785|250.81
434|584
250.8|E939
486|289
424|E849
577|357
413|794
114|305
968|E855
411|959
486|585
780|332
300|301
681|250
922|401
996|278
536|403
38|518
484|136
599|784
847|250
491|327
197|428
528|E931
576|496
462|319
424|356
348|250
440|E878
285|E886
287|437
789|576
446|511
682|731
584|466
518|V10
723|278
153|197
280|V14
571|V42
V85|244
552|280
401|788
585|272
618|250
276|440
813|841
V42|250.41
9|280
394|287
292|E950
996|272
250.6|433
453|250.02
250.8|357
414|521
337|536
465|461
253|401
434|276
435|719
491|263
V61|?
428|590
411|411
396|414
511|281
967|E980
569|434
998|578
593|493
403|278
424|411
5|250
733|276
276|491
787|389
581|276
304|424
428|440
311|401
276|382
518|135
276|E849
496|275
617|614
537|571
309|E947
112|995
151|446
998|424
425|707
909|V10
284|518
403|295
E947|276
428|924
70|401
250.42|403
211|401
434|433
784|496
276|373
577|787
250.6|V58
292|250.4
492|303
998|294
V43|E878
403|V46
578|238
250.01|501
287|250.02
530|786
295|518
681|945
V54|401
458|562
150|70
401|599
305|V08
436|250
861|808
V45|V10
518|618
608|250
596|285
428|404
459|70
453|486
491|253
486|434
V85|560
585|70
202|820
585|203
287|410
574|202
571|272
285|E818
425|724
403|413
311|309
427|784
250.93|780
402|426
427|507
496|728
V54|V58
799|786
723|250.02
415|424
428|V85
42|112
473|346
491|396
410|403
428|719
70|568
377|428
275|272
272|V15
250|729
674|250.01
250.32|496
276|446
303|428
70|790
532|783
515|599
585|997
626|621
V42|V85
820|812
320|202
V85|425
435|V45
481|584
786|294
287|V10
427|440
535|715
305|593
276|300
218|618
641|648
305|412
285|799
340|323
E944|428
369|370
496|174
295|272
574|403
250|794
340|250.02
174|197
204|337
707|709
515|710
426|?
585|511
616|617
591|250.01
250|782
202|496
250|725
295|486
403|682
786|491
250.13|424
401|729
303|721
414|V10
135|414
794|786
611|401
719|285
518|218
780|E937
998|458
250|V09
358|276
472|733
280|442
305|V10
996|753
285|722
287|782
197|491
285|493
V64|250.01
112|496
486|494
272|288
41|458
599|646
401|491
496|440
250.02|790
444|250
411|250.4
486|284
599|536
593|V58
287|E933
298|305
327|285
574|575
905|905
70|567
244|280
402|411
459|182
276|710
789|578
493|724
333|250
428|571
518|707
789|584
V42|394
250.93|730
70|250.02
42|250
E878|427
909|599
250.01|916
V10|785
584|250.82
250.13|276
174|198
294|V62
478|250
333|E939
591|585
70|427
285|716
649|250
427|573
784|344
601|788
411|250.13
746|424
V58|462
781|241
250.01|V23
807|873
402|530
507|250.02
420|162
729|782
786|496
557|284
285|578
789|438
198|427
410|250.03
707|458
724|737
V85|466
599|594
441|584
614|401
599|204
425|E878
250.01|915
197|250
493|V42
287|574
465|780
332|250.6
276|V85
263|496
E878|440
486|410
428|437
250|706
280|402
785|295
294|426
599|397
789|250.6
E947|496
707|998
403|252
595|428
402|996
285|41
682|924
285|V43
590|344
295|444
278|305
427|331
344|907
157|250
E916|E849
348|425
997|250.53
788|594
285|273
196|428
575|272
250.22|425
263|585
427|577
204|813
250.92|278
572|357
357|285
456|250.01
403|369
V42|250.8
518|413
590|401
403|311
305|304
V42|250.92
242|276
535|41
424|457
567|403
112|41
261|401
780|294
250.82|V58
250.53|250.6
286|714
276|307
557|427
198|E932
250.02|719
250.02|532
250|287
250.02|585
794|V17
611|41
707|444
569|280
272|272
603|250
532|285
599|V15
599|196
205|414
433|79
250.01|403
403|411
599|218
250|348
518|560
250.01|E885
831|275
599|530
250.7|414
340|681
424|250.02
E885|997
276|E904
151|560
250|784
719|250
493|575
303|250.12
575|250
518|786
291|365
296|780
780|V43
250|70
491|453
203|425
V43|V58
574|535
577|560
736|V43
250.01|V15
250.01|413
403|570
287|496
424|290
832|812
621|496
574|998
365|401
584|799
733|599
272|780
244|?
444|305
162|244
577|578
250.02|V06
403|727
274|250
788|185
424|710
276|840
595|733
292|309
465|?
396|250.7
788|562
V65|401
441|287
V42|492
434|496
556|8
707|250.4
250.02|844
404|250.41
304|250.22
955|882
682|711
996|250.01
710|250
424|272
V45|413
198|997
998|569
453|496
411|250.81
424|999
802|250
250.92|287
787|693
997|794
924|E885
959|924
707|492
799|414
459|401
585|250.7
998|799
452|573
428|204
E885|171
793|250
518|515
780|V85
250.02|648
717|250
303|311
196|518
564|401
250.92|496
780|560
807|813
288|466
733|185
573|250.02
153|427
295|493
250.02|458
996|707
707|378
440|785
404|424
42|250.02
250.52|250.7
789|585
112|569
492|728
716|250.6
404|414
E885|250.6
995|250.42
584|402
682|906
923|E885
293|425
403|536
274|401
E950|780
571|575
157|250.02
492|244
413|293
250|362
305|562
250.02|492
V15|V12
250.02|810
284|427
578|564
250.81|V42
780|794
558|276
620|218
493|338
250.02|733
518|204
V17|458
425|404
411|518
711|996
585|451
250.22|491
560|599
424|719
277|250.01
411|V14
571|585
599|569
789|?
285|396
250.01|458
560|410
401|600
781|794
482|398
873|873
825|250
560|285
401|455
250.83|342
458|424
427|416
286|729
599|440
442|401
250.02|440
348|799
782|250.6
263|319
410|786
E878|411
694|401
427|724
781|305
250.6|786
410|V42
38|415
401|295
203|427
250.01|789
162|287
780|286
250.6|591
852|285
458|465
496|112
789|278
592|592
491|V15
788|V72
211|787
428|V54
585|288
574|331
250.6|311
E944|386
285|729
410|578
196|789
250.6|724
576|573
434|403
414|496
401|681
425|284
518|575
424|389
413|250.4
599|458
280|287
682|280
721|715
733|724
919|250
250.92|272
E878|V45
220|272
648|647
595|616
403|275
618|625
250.03|V49
722|721
250.8|402
V58|?
590|300
560|996
482|414
518|493
511|785
518|789
11|707
524|729
441|441
415|202
202|250.01
427|404
250|465
787|V60
428|V58
276|V10
288|403
710|425
997|V65
250.51|285
569|560
294|790
805|E885
8|250
424|250.13
780|787
784|782
729|781
599|560
250.4|250.6
491|286
401|553
V42|250.6
799|278
410|250.02
112|250.02
492|724
V45|729
V58|244
682|593
552|427
293|428
577|536
305|250.02
659|426
790|599
250.92|490
780|432
576|574
434|507
426|295
616|625
300|V15
728|250.42
572|466
682|250.7
401|781
280|E935
997|438
V58|427
792|211
722|403
728|426
416|574
291|493
453|553
250.01|646
276|34
427|788
411|203
250|810
784|272
296|313
V42|599
332|285
285|571
356|250.43
416|493
255|300
493|813
332|244
324|427
585|V43
596|276
577|278
565|562
425|272
584|250.4
276|459
280|536
581|V45
996|790
E932|465
79|585
530|578
250|599
287|425
707|260
458|250.8
285|294
507|401
493|518
E928|E849
648|664
427|789
607|250.02
496|535
340|428
584|38
250.8|285
789|733
511|V10
789|70
8|599
518|611
584|997
285|288
996|424
250|V85
438|344
250.5|V54
593|585
287|41
411|V43
511|486
410|453
V85|458
295|599
728|250.92
403|286
E878|401
707|486
491|571
599|E816
38|E878
V45|272
486|250.02
867|427
601|250
309|401
599|570
585|14
287|427
434|518
786|585
292|599
425|492
250.01|492
599|250.82
277|278
250|924
575|285
621|250.92
492|707
427|290
285|789
805|913
799|518
562|455
278|780
295|311
425|285
250.2|431
585|478
790|412
70|286
434|413
411|785
496|922
342|733
397|424
250.01|396
486|296
537|438
482|427
532|530
576|112
250.81|?
428|575
486|789
280|532
296|785
571|962
V45|995
618|788
682|204
V62|278
348|V66
584|790
585|569
883|41
682|337
V85|490
481|428
348|584
642|250.4
794|412
380|401
285|413
466|197
530|?
518|722
V42|250.01
789|511
151|401
332|437
568|250.02
250|284
276|824
518|682
991|276
812|V85
424|349
250.81|250.6
403|591
723|781
511|707
199|332
491|787
799|250.52
707|250.2
577|790
196|511
70|414
277|112
V46|250
722|V45
788|250.12
721|402
401|583
518|868
414|782
250.6|496
728|492
786|530
998|585
250.5|414
135|377
786|250.92
292|303
276|594
401|250.93
309|V15
997|682
323|584
153|E934
493|599
591|403
294|244
802|871
425|411
414|250.5
850|518
518|250.01
571|595
425|196
250.02|908
998|618
531|E878
608|608
250.02|705
403|189
785|780
867|E879
707|348
511|515
599|V10
873|599
850|250
443|294
295|250.02
780|719
357|496
719|596
456|496
730|593
345|493
437|280
250|V18
197|571
780|343
250.02|737
250.02|218
780|728
459|278
995|250
799|305
427|595
414|112
590|70
250.43|403
707|595
332|346
331|250.52
681|443
491|493
427|189
611|276
250|V86
593|414
728|799
396|250
494|250.02
211|41
403|250.51
567|707
585|514
496|244
250.13|V42
V42|523
357|250
427|434
998|423
358|728
432|585
738|401
293|V43
403|715
511|411
729|414
493|250.1
728|E942
304|465
250.6|41
584|789
723|V42
404|250.53
8|304
847|847
707|490
305|424
781|331
250.7|250.41
491|593
656|250
433|?
496|274
227|401
584|337
425|728
424|413
397|402
456|456
564|V18
250.6|294
788|427
E906|E849
285|573
996|41
648|644
162|189
424|E878
707|V02
250|490
386|437
276|577
711|280
599|728
428|715
491|410
864|860
8|789
578|403
507|784
250.7|493
626|617
397|426
686|401
285|621
404|425
518|38
V58|789
397|584
319|278
70|70
816|E888
250.8|428
491|292
E870|414
786|490
569|578
427|535
730|428
278|V58
426|416
402|250.12
309|493
496|487
430|584
496|E884
511|512
8|278
305|681
427|601
204|496
295|707
492|428
250.92|799
434|997
403|250.43
682|110
424|386
411|682
578|571
403|305
707|784
414|424
138|784
V15|473
250.6|515
250.02|967
518|317
440|38
250.81|428
682|518
285|709
250.02|263
411|303
515|433
154|788
278|617
599|290
746|401
348|410
402|492
295|786
566|401
560|V15
581|305
404|250
287|648
710|437
486|278
41|E929
403|459
571|576
250.93|518
496|304
250.42|351
272|285
411|286
780|E850
584|250.42
401|464
250.92|424
724|789
790|518
648|250.81
515|402
414|682
276|327
70|458
337|780
285|562
794|401
34|414
292|465
324|263
730|496
799|185
496|820
344|368
785|250.02
?|276
714|V58
493|413
486|492
276|156
451|276
327|250
486|404
338|185
269|614
403|441
604|250.02
414|728
474|780
427|783
715|278
585|138
821|285
428|V57
997|434
611|250.6
453|278
301|300
560|536
599|425
414|714
309|278
558|403
812|?
276|924
250.6|813
437|562
428|250.23
424|493
332|493
401|241
496|255
250.02|592
404|188
571|289
958|945
415|416
462|414
920|910
291|41
996|745
461|276
577|575
188|250
250.22|204
518|733
250.6|719
427|790
581|428
730|785
458|V58
